comment_id,author,text,published_at
UgyabmzGxmNtCuDKaPt4AaABAg,@UndisclosedDoor,I can confidently say that your ideas for Jet Lag games are much better thought out and executed than Dany Ric's recent career decisions.,2022-09-16T04:49:13Z
UgwUzpat_Xy76p0_0tJ4AaABAg,@vigilantcosmicpenguin8721,"This series must be fun for the players in that it doesn't involve competing against the clock as much, so you can stop in places as long as you think the others won't catch up.",2022-09-16T04:46:29Z
UgzdTYrk8QqrQyjE5v54AaABAg,@ATM648,"I bought Nebula literally just to watch these episodes a week early, and it was totally worth it.
Jet Lag the game is my favorite series on any platform right now. Simply amazing!",2022-09-16T04:42:24Z
UgzHYE_esL76w-6uk454AaABAg,@Nooticus,"Incredible episode as expected (I've been looking forward to this series for weeks now) but the main thing I wanted to say is how much more confident Sam (as well as Ben and Adam) are getting with being on camera now, its super super nice to see and makes me happy :) As someone who's been a Europe railfan all my life, I can't wait for next week!",2022-09-16T03:41:48Z
Ugxp6Sl0H3dKJbIPoqJ4AaABAg,@JaceTan-90,It’s here again!,2022-09-16T03:33:00Z
UgxUL6NwP7AbCkoP8QR4AaABAg,@elbowache,"I love how young millennials just decided to wear nonsense clothing. What 90's nickelodeon animators drew people, yes, that please. You're killing it. You look great.",2022-09-16T03:21:28Z
UgynRPtkHLI4GPORK8R4AaABAg,@MagraveOfGA,"Ooh they're doing Q&As?
Awesome

My question: can I have a hug. I think all three of you are adorable.",2022-09-16T02:51:33Z
UgyHv8y3PRnFybyOiNl4AaABAg,@volrath__,That Danni Ricc reference was spot on! lmao!,2022-09-16T02:37:16Z
UgzxQ9IEBCguZ3DhQvd4AaABAg,@agoatmannameddesire8856,"Boo Mayor Video, yay Ben & Adam",2022-09-16T01:41:11Z
UgwamAeXuUllhSFR1pZ4AaABAg,@biggieyt6407,The Danny ric reference lmao,2022-09-16T01:09:14Z
UgydrLYVJ8kUJiKCgq54AaABAg,@FrazJ,The way Adam and Ben say 'Calais' is adorable.,2022-09-16T00:54:41Z
UgyKmQO4ertgZ1yjpM14AaABAg,@BManYT22,Gotta love the Danny Ric Hat!!!,2022-09-16T00:38:21Z
UgzcNSHJwkgNKfZeHit4AaABAg,@humidifierrr,AYYYY HES GOT THE RICCIARDO VIBESS,2022-09-16T00:08:18Z
UgwmOF64XfdfaPmS8hJ4AaABAg,@SeeaTeea,The Daniel ricciardo comment🥲,2022-09-16T00:03:35Z
Ugx8_Ev0ausqMfZGoa14AaABAg,@felipevalente523,This channel is just getting better,2022-09-16T00:03:24Z
Ugxo30eX3CShw9v9avJ4AaABAg,@darrenfitzgerald8354,Keep these series coming!,2022-09-16T00:00:44Z
UgyzK8A7Jm9Xrqp256d4AaABAg,@user-ym4yt9bo2u,this series is the best excuse to go on fun adventures and write it off as a business expense..anyway let's go ben and Adam!!,2022-09-15T23:49:50Z
UgzvMCpITzEyYHeUgm94AaABAg,@Bowlerkid2,"“Who’s Danny Ricciardo?”
“It’s fine, you won’t get that reference”

Lol, I get it!!",2022-09-15T23:35:59Z
UgyRRpwWYAT4TVlgnmt4AaABAg,@ethanvance3834,In simplest of terms wind is mostly a result of temperature or pressure differences.,2022-09-15T23:12:58Z
Ugxn8Iu9xn2Mf9MYGWd4AaABAg,@ryancole8882,I was not expecting a honey badger reference in the first 5:30 mins lol,2022-09-15T23:04:48Z
Ugzphk-GHAGo-j364l94AaABAg,@phillyphan595,<<sad Danny Ric noises😢>>,2022-09-15T23:03:48Z
Ugzvg1FNgN2uotqBGxR4AaABAg,@mustardisabozo,He should go to Dover,2022-09-15T22:44:35Z
UgyeejEm-Oz-_8b9HOZ4AaABAg,@germanjonash,5:26 I get the reference 😪,2022-09-15T22:22:57Z
UgxneKQOYLgd5iWIsvt4AaABAg,@Manowarmx3,Rich american kids wasting money in countries where they cannot even pronounce the towns! 🤘,2022-09-15T22:13:55Z
UgybckullYJlNaRuULN4AaABAg,@andyhartley,"Jersey, UK? UK? The Queen (at the time) is the head of state, but it's definately not in the United Kingdom.",2022-09-15T22:13:48Z
UgxjA_o-HbEGmmg8Q3N4AaABAg,@JenniferinIllinois,"#TeamBen
""Leave a comment if you've been hunted...by men""
🤣🤣🤣",2022-09-15T22:00:59Z
Ugzu5yfZb6VlCYiOv2J4AaABAg,@vale.antoni,"Getting that 5 letter curse is a pickle at the best of times, but getting it in France is just adding  insult to injury",2022-09-15T21:30:25Z
UgwIS-FFQJGMiznL7414AaABAg,@joshuasims5421,I love this show so much. It’s also fun to see how the rules change and adapt each season to fix bugs and keep things fresh.,2022-09-15T21:11:54Z
UgzzjZKxbJ9HM-k9nal4AaABAg,@HelloIAmJo,Adam's total and complete embodiment of sass at the 6:14 AM bell really got me,2022-09-15T21:04:41Z
UgwfTg3iifS0fEmp5vx4AaABAg,@d6d6d6d61,This is such an amazing show! I hope there will be one million more seasons!!,2022-09-15T20:51:29Z
Ugww0opVo7UNqpWGxwR4AaABAg,@abandonedaccount123,"i love how you guys are conscious about filming in public, that always makes me cringe watching people do that and the reactions of everyone around lol",2022-09-15T20:36:28Z
UgyCac0h6uckBAHKLHd4AaABAg,@imrlyunoriginal,"There's quite a bit about this series that seems staged, so doing things like shuffling the challenge cards on camera, or showing more bad ideas or brainstorming would make it better imo",2022-09-15T20:23:11Z
UgxPd2Q2cQg874xUZ0N4AaABAg,@mattamiller2002,Absolutely travesty that this isn't a top=rated show the entire country is talking about,2022-09-15T19:36:01Z
Ugw7-jlc5wxbjthlB4d4AaABAg,@PapaVanTwee5,"I'm American, but I married a Dutch lady.  The pronunciation of ""Kortrijk"" by you guys was okay, but it's not ""court rye"" it's ""court ryke"". Although I guess you were seeing it in French, soooooo, never mind.

When Sam had to commit an American crime, the first thing that came to mind was jaywalking. None of Europe cares about it, just car-centric America. 

Loving the show enough that I may take the plunge and get the Curiosity Stream bundle.  Well done, guys!",2022-09-15T19:15:40Z
UgxRzPUzgGT4MEZqu0R4AaABAg,@Mountain-Man-3000,I love the reason for wearing the Daniel Ricciardo hat! 😂,2022-09-15T19:08:24Z
UgwHOyhWy6V2iYCDvcd4AaABAg,@2tri749,"How have I just realized the channel banner reads ""tag - you're it""",2022-09-15T18:49:26Z
UgynEGkBkD35Lly0Tfh4AaABAg,@krishaysrivastav6043,Lol the ricardo reference brought a smile to my face.,2022-09-15T17:56:43Z
Ugx5Ei41dHQqMoQYwyt4AaABAg,@alecdolman598,"Not only is this wonderful content, I also find it incredibly calming. Watching you guys plays this ridiculous game gives me 25-30 mins of escapism from quite an anxious life. Thank you - can’t wait for Ep2!",2022-09-15T17:56:10Z
UgwudNEoLI9vzjQre9J4AaABAg,@Julio974,"5:42 after a bunch of muricans talking, I was surprised by this quintessentially French accent in the driver’s “Bonjour”",2022-09-15T17:34:40Z
Ugy7PeH0I1rUc4Az6Ql4AaABAg,@theMcWOPPER,Whe. You already watched this episode last week on #Nebula >>>,2022-09-15T17:18:57Z
UgzDn4bdwYMd1KcWTzt4AaABAg,@EVIL-t4o,when are you going to go to asia 😎,2022-09-15T16:54:56Z
Ugx-z0SWo4Q21limxYp4AaABAg,@AidanRatnage,I'd say J-walking would be easier than drinking alcohol in public.,2022-09-15T16:53:38Z
Ugy0yXVBdBySRCxVvfl4AaABAg,@Skip6235,This looks like so much fun! I am so jealous,2022-09-15T16:48:58Z
Ugzo5Ocuz9uqMAm5Ztt4AaABAg,@lalala-sd9ux,"I'd also really like to play a game kind of like this (not necessarily tag, but ""tactical travelling"" or whatever you'd call it)... if anyone else from Germany would be interested, let me know and we can try to set something up",2022-09-15T16:15:36Z
UgxduUKe8oIyFeIjOml4AaABAg,@JamesWilcox007,"Now can you just add comments to Nebula? I want to talk about next weeks episode, but I can't in Nebula.",2022-09-15T15:55:52Z
UgwSkagF62gLRSgxLbJ4AaABAg,@timfews9085,Just binge watched everything from this channel in one afternoon. These are great and so creative not just straight up races. Looking forward to seeing what’s up next maybe you should do another round the world maybe with long term challenges. I would love to see some of the frequent flyer/airline alliance stuff that I love watching on your various channels worked in or a frequent flyer points based race or something.,2022-09-15T15:52:14Z
UgyGnWfb7zTpKOJaxk14AaABAg,@andyvieluf6377,I LOVE this channel and these games so much!!,2022-09-15T15:37:03Z
Ugwkk2jpQNGuEzr1pG54AaABAg,@TilmanBaumann,I would have assumed the chasers can split up.,2022-09-15T15:07:53Z
Ugzcig0E1YCi15AI0xx4AaABAg,@sebastiansieber3559,Amazing Idea! Can you guys share the websites you are using for researching the connections?,2022-09-15T14:36:47Z
Ugxn-vYugDi0dsnRluJ4AaABAg,@mfogs1767,"My thoughts on strategy:

Head to Germany ASAP. Germany has public bike sharing (Call a Bike) across ~40 cities. It's unclear whether you can pick up a bike in one city and drop it off in another. If you can, great, that makes things easier—but if not, simply bike out into the countryside and start racking up challenges in obscure locations (this part would work in any city that has public bike sharing, not just DE). Start by biking along a major train route for 45 min so it looks like you're on the train (choose a low speed one so your speed looks conceivable; they may sniff this out). Choose a stop as far away that has no bike share and you can get there before they do on the next public transit. Stay there until the next public transit from the starting point departs. Then take off in a direction that has no public transit with your bike. Start racking up challenges, bouncing from place to place that doesn't have easy public transit opportunities in a randomized manner. 

You'll get a TON of points this way. Then - they know you'll have to return to the same city to return your bike. But rather than choosing the main train station or something, find an alternate departure point (e.g. intra-city bus stop, smaller train station, etc.). Get there max 5 min before your departure, fly off into the sunset. Granted, you could still be caught, BUT you have so many more options incl flights for later on based on how many pts you racked up. 

I don't have access to the full rules, but this seems possible based on what's been stated so far (but who knows they're pretty good about rules so it may not be possible). You would obviously have to be a very strong biker as well (I've done ~50 miles on a citi bike and it was a nightmare lol).",2022-09-15T13:59:50Z
Ugwc7EvzJfy_e6ODej14AaABAg,@liamgibson4675,Daniel Ricciardo comment was out of pocket lmao,2022-09-15T13:44:26Z
UgxX441fqzTWio_Dt2B4AaABAg,@GaviLazan,"Somehow, I immediately knew that ""drinking alcohol in public"" was going to be what Sam chose. I have no idea how or why I knew this.",2022-09-15T13:35:57Z
Ugzra6oR4prnR_s3Yhx4AaABAg,@MiggleMYT,I love Adam so much,2022-09-15T13:22:06Z
Ugw2sWm1WTe1p70m7l14AaABAg,@dariushaddock8217,ben and adam literally make this series great idk what mayor is talking abt,2022-09-15T13:18:35Z
UgxFLRX4bi8VBe5p26V4AaABAg,@onlineo2263,I have loved watching this on Nebula.,2022-09-15T13:02:10Z
UgyuuG_x6FHyqp4QrKx4AaABAg,@luckieluna,DANI Riccc,2022-09-15T12:56:58Z
Ugzi2D7zXIs6LXzX62B4AaABAg,@emoney2008,next yall should play chess with states or countries,2022-09-15T12:30:56Z
Ugx6XWo64tsoNv6bI4V4AaABAg,@Ben-tx1qz,So episode 2 won’t be uploaded on YouTube?,2022-09-15T12:15:53Z
Ugz5BbaL7JI461zt8ER4AaABAg,@queeny5613,This is amazing,2022-09-15T12:01:45Z
UgwuC0fDwhNkMABdmV14AaABAg,@arronkruse262,Algorithm,2022-09-15T11:57:36Z
Ugz1_GB4BHXs-k0xms54AaABAg,@detexr,Love these episodes. Thanks you for the great content,2022-09-15T11:42:51Z
Ugy1QYwXs2EJSFPQQF54AaABAg,@chrisbeynon8700,"This is looking to be the best series of Jet Lag so far. I really like the premise, and it's a really good idea to mix up the presenting teams with the chaser and the runners. Best of luck guys!",2022-09-15T11:16:31Z
Ugz91L_tfMzikQKknEt4AaABAg,@TheMono313,"As a Belgian who sometimes goes across the french border, that was really fun to watch :D",2022-09-15T11:09:06Z
UgzD3X2EErKvz4BeYaF4AaABAg,@ReiniBlue,Time to watch next ep on nebula I guess let's go,2022-09-15T11:08:24Z
Ugwe1Lz-awsdA9eZuGh4AaABAg,@whosjulez1157,"Gosh, I need the funds and friends to do something like this 😍",2022-09-15T10:58:51Z
Ugw_dZlhu9DT9_G1KpJ4AaABAg,@emily-kk2vs,my favourite thing about all these shows is when they show the first guy like 'im gonna do this and im gonna be fine' and then immediately after the next team says 'so i think hes gonna do this [exactly what he is doing]' LIKE,2022-09-15T10:44:34Z
Ugz5vuILTyxNtjKUnYN4AaABAg,@hamza-chaudhry,5:24 I get that reference unfortunately,2022-09-15T10:37:25Z
UgzRKonk5cH93pmGCVZ4AaABAg,@hamza-chaudhry,"15:10 Weren't you guys gonna go on the other train? Why did you suddenly switch?
17:13 Denby?
That ending thing was so bizarre",2022-09-15T10:36:47Z
UgyB2HoF3QKnEglkt2N4AaABAg,@kinghamsteriii1684,didn’t have to do ricciardo like that 😭,2022-09-15T10:26:36Z
Ugx04YfVBMqHoBJYQdJ4AaABAg,@diggydog95ify,"Why does the larger one, not just simply eat the smaller ones?",2022-09-15T10:10:21Z
UgwuwbgeA9qBrzZy3l54AaABAg,@Deathwing2,"YouTubers I’d love to see partner with Sam if ya’ll do another team game:

Max from Tasting History
George from SuperBunnyHop
The guy from AtlasPro
That guy from Half As Interesting",2022-09-15T10:07:18Z
UgzXfiX2i3twsGpWvJx4AaABAg,@jbisdrawing,I’m from jersey! Hope you make it Adam,2022-09-15T09:49:13Z
UgwLLY--U-Fyr8LlxZp4AaABAg,@africanprinceKAYIHURAII,Damn I wanna join you. You crazy af🔥,2022-09-15T09:45:37Z
UgxBFFlcggL2CH8vEYN4AaABAg,@Ohhiohh,Across Western Europe*,2022-09-15T09:43:46Z
UgyuiD1pOjgPiqndgK94AaABAg,@sid28,Sam is a f1 viewer??,2022-09-15T09:13:34Z
UgxDbiULB1vn40xH1t94AaABAg,@icanrunat3200mhz,DANNY RIIIICCCCCCC!,2022-09-15T09:13:30Z
UgyIHnl_kjqUS3KRa9J4AaABAg,@ChillinWithTheCapuchins,"Don't worry Adam and Ben, I think you guys are great!",2022-09-15T09:01:26Z
Ugx7KPnDPZ4BiSL2AOZ4AaABAg,@oliverokeeffe6379,this is my favourite channel on youtube right now,2022-09-15T08:44:18Z
UgzfnujyHrE6Up4S5BF4AaABAg,@derekconwaygd,The fact that Sam watches f1 is amazing,2022-09-15T08:38:39Z
Ugyia9jMLVZXbUnwRtt4AaABAg,@PatrickOReilly,"Please leave the challenge card on screen a little longer, or as an overlay.",2022-09-15T08:38:38Z
Ugx0Rz9a0NrTgGAZDNd4AaABAg,@Pseudynom,"Came here from Nebula just so I could comment.
I really like this season so far. You look a lot less stressed than in the other seasons.
It must be nice not having to go through security and border control all the time.",2022-09-15T07:04:05Z
Ugwym8hFPRT3uq4Qi-t4AaABAg,@Kirbywonder2468,thank you for the color coded subtitles! extremely helpful for me and im sure many other viewers.,2022-09-15T06:43:22Z
UgxR5JJ6l2raAW1JZcB4AaABAg,@pauvelasco06,NOT THE DANNY RIC REFERENCE,2022-09-15T06:38:58Z
UgzQ2squ0gUT0et9XNh4AaABAg,@bonelesswatermelon420,Even on educational YouTube Daniel Ricciardo's getting roasted,2022-09-15T06:25:11Z
UgyWIXsrlZMmyEa6FS54AaABAg,@dalek1111,"5:15 ouch, I felt that",2022-09-15T06:20:15Z
UgwL603fZsPcH8QGiL54AaABAg,@xGolBLiiN,Was looking forward to this all August after binging the last Jet Lag,2022-09-15T06:19:32Z
UgyYs3RWDLTrYn2T-MF4AaABAg,@lakshyavarshney8269,‘Ki ki ki’ - best Danny Ric quote,2022-09-15T06:16:43Z
UgxMFyHIily4ilTMFXZ4AaABAg,@demohub9008,"Shoutout to Caption+ for the colorful captions here! If you watch Tom Scott Plus, you know what to expect 💬",2022-09-15T06:16:08Z
UgzmWg6tgAK40Xj-fjt4AaABAg,@herocringe8475,Tf this was actually fun watching,2022-09-15T06:15:19Z
UgwCpg976pqRHA8sGXN4AaABAg,@Karl-cg9cv,"First of all excellent game. Tho i would go to paris, as it has multiple stations, the metro and many challange locations",2022-09-15T06:09:13Z
UgxtqPb-cch3-MYnC714AaABAg,@lebunn9236,"Next game:
Among us across asia",2022-09-15T06:07:08Z
Ugz27BOLTdxekhUBB6Z4AaABAg,@nolaabroad1514,"Damn, you guys do some amazing content.",2022-09-15T05:38:02Z
Ugw-Fg1NPvRC0tjDy954AaABAg,@marianasanchezruiz6561,"Jet Lag is my comfort series, I watch old episodes CONSTANTLY!!!! 

Love your content, excited for this season :)",2022-09-15T05:24:24Z
UgzYTwlHiyChSvFxiqZ4AaABAg,@TheAllRounderMemes,"""I'm wearing my Daniel Ricciardo hat to remind myself that if you're losing constantly it doesn't matter, as long as you're having fun""",2022-09-15T05:18:22Z
Ugz1Ertu4Y6q0HKSdJt4AaABAg,@freddysanders2826,"finally, the long awaited train lag😍😍😍",2022-09-15T05:18:10Z
UgzZi-0aWO_1oak0bjt4AaABAg,@sgt.eclair,"I don't think they'll do it, but there are a couple small towns/cities very close to Calais with 5-letter names that can be reached by local bus. It would be possible to go there just to shed the curse, which would have the added benefit of confusing the hell out of the chasers.",2022-09-15T05:08:53Z
UgwGBYMIyqNeZ3mZvnV4AaABAg,@billygoat7060,These are great,2022-09-15T04:53:30Z
UgxAKRI_zGMPAAc5Kdl4AaABAg,@mattsnyder4754,Realizing there’s a HUGE advantage to going first in this game and Ben really blew it 😳,2022-09-15T04:48:18Z
UgwNPx19q4Ykj8Mkzup4AaABAg,@king_br0k,Are the chasers allowed to split up,2022-09-15T04:45:14Z
UgyCiZAxFllPe3C1v1x4AaABAg,@TimTeemo,"20:05 Commit an American Crime.
Bro. Drive on the left. Take a bus down the block. Done.",2022-09-15T04:44:59Z
UgybS8kohDL--Qa6LRx4AaABAg,@fejic,Why you doing my man Ricciardo like that lmao,2022-09-15T04:27:35Z
UgwAWSD-uj6uujHtmEx4AaABAg,@skierjack,This is so good!,2022-09-15T04:23:12Z
UgxnjLa8oszCmiyxqYx4AaABAg,@williammccollough-gilbert5781,Poor Danny Ric 💀,2022-09-15T04:15:26Z
UgzWdTOGXH_jhOvHchx4AaABAg,@Bryce_y,thank god the episodes of jet lag have returned,2022-09-15T04:12:34Z
Ugw3D7pwS35_VvGD-qt4AaABAg,@xanpenguin754,"Danny Ric is just a great person. And man that lose constantly hurt me. Hoped he’d win something. Monza again would have been nice, but he’s just been off the pace this year.",2022-09-15T04:09:22Z
UgyTC-x14ToURdoQJ-F4AaABAg,@tigersfan8459,"I’m not a nebula subscriber at all, HOWEVER. I am going to go on a limb and say Sam is going to grind challenges, somehow hightail his way back to Lille (5 letters), grind more then absolutely book it to his destination for the win",2022-09-15T04:04:02Z
UgwPmfgdf5W5V8m4TDp4AaABAg,@MSP_aviation,"I want to do this, where can I sign up?",2022-09-15T03:59:19Z
Ugz9q7TMGgK03TL2_gV4AaABAg,@thomasrinschler6783,"So, back to Lille, or ferry to Dover (how often do they run?), or maybe Paris.

Or, could he walk just outside of Calais city limits, and then walk back in? Technically, that would make it his next destination...

And, I have to say, this is a great idea for a series!",2022-09-15T03:35:24Z
UgwJDcrEcttlWdwQfyJ4AaABAg,@d6anubhavnandi920,daniel maybe slow af but he is a true chad,2022-09-15T03:34:08Z
UgztzKIIoxiTaVPPyw54AaABAg,@IOUaUsername,"Can't wait for all the jokes about the name of the city ""Brest"" in the next episode.",2022-09-15T03:31:34Z
UgxrNfiwKUMnfbfe3qN4AaABAg,@agrimjoshi8999,"This is great, commenting for the algorithm",2022-09-15T03:27:08Z
Ugwfmg9L-NniQGXig454AaABAg,@mattkidroske,I get lost in those bright eyes every time Ben talks to the camera,2022-09-15T03:24:36Z
Ugy6UAd_XnsYhcibd9t4AaABAg,@raustaklass,Yay I needed more Ben and Adam in my life,2022-09-15T03:20:02Z
UgxbVDOnVCPCXI4zR_x4AaABAg,@The2wanderers,Gotta say...getting a week ahead on this show is probably the best value I get out of nebula. But I still only know it's started because once this gets posted to YouTube.,2022-09-15T03:18:49Z
UgzFRljVClmBIxxRt8t4AaABAg,@knight9560,Sam throwing shade at Danny Ricardio,2022-09-15T03:15:27Z
Ugx5t_4Zm9cCTiWD9YR4AaABAg,@ChrisHockman,The second they said he was going Northwest I was like “oh he’s going to Calais”,2022-09-15T03:08:04Z
UgyoxiocaPyw6OjzKpl4AaABAg,@spcxplrr,thats a nice bell. it plays the the tune of the imperial french anthem,2022-09-15T03:07:25Z
UgwIiYQewIYq1n0Q_k94AaABAg,@samc1253,"Sam, this is coming from another Sam. Come watch the F1 with me and my friends in Denver!",2022-09-15T02:57:00Z
UgxZJl232qlb7-ESJEp4AaABAg,@sgt.eclair,"Love the card/challenge component, it adds a ton of character!",2022-09-15T02:49:16Z
UgxNNttly9wgSzJj-kF4AaABAg,@seanbrady9746,I love everything about this channel,2022-09-15T02:48:32Z
UgwNLZP5oO5CyBybSyJ4AaABAg,@jacobysayle488,Finally they are back,2022-09-15T02:36:18Z
Ugx-Kvk3PGgSyKVV6gR4AaABAg,@Flightbudy2channel,FUCK NEBULA,2022-09-15T02:27:07Z
UgwsLBaGpQQtSOE-KEh4AaABAg,@Flightbudy2channel,FUCK NEBULA,2022-09-15T02:27:03Z
UgyzVXztuS6K0H2kNRl4AaABAg,@spencerthompson8596,Sam once again playing by different rules than his competitors!,2022-09-15T02:18:36Z
UgzKG-UXNFbX0avOQ6p4AaABAg,@maxximumb,This is awesome.,2022-09-15T02:13:43Z
UgzX6xssllBVNPo_e3p4AaABAg,@CaptNSquared,"22:07 ""The name of the next town you disembark in cannot be longer then 5 letters"".

So am I the only one who thinks that clearly means the town he is currently in an NOT the destination of his next town? I realize that would mean he can never leave his current town and it's an auto-lose, but there's no way in hell ""next town you disembark in"" means ""your next destination""",2022-09-15T02:12:39Z
Ugyk2jn7oAyF1z3qYbt4AaABAg,@LeeNobody,"Please add to the challenge deck:

Flirt with a girl and get her number. Extra points if you do not drop that your on YouTube.",2022-09-15T02:09:59Z
UgzqmuHLhDjZhJWnPch4AaABAg,@admiralcapn,I would like to see a version of Jet Lag in the US where you have to drive on non-expressways OR use Amtrak.,2022-09-15T02:09:58Z
UgzsnoLgNvYXhL7_uYN4AaABAg,@mysteryman7877,This is truly the most dangerous game (of Jet Lag),2022-09-15T02:05:10Z
Ugz0wpbdPrG6qNXsUZ54AaABAg,@cagej9096,Sam actually got lucky with the curse. Blocked him from Dunkirk. He's gonna pull a big brain play and go back to Lille.,2022-09-15T01:53:51Z
UgzOQ5xOiCf7WgYwhoV4AaABAg,@jackkirk2282,This would be a lot more fun if there was actually any reason to visit this random towns that they’re trying to visit,2022-09-15T01:40:08Z
UgwAr80oxKl_JNeZYQ54AaABAg,@311nyc,So what’s Ben and Adam’s Socials? Instagram?,2022-09-15T01:31:40Z
UgyfLKQGNFn50Z8Tjtt4AaABAg,@blukat2223,"""I was planning to Dunkirk next, but Dunkirk is 6 letters so i cant go there."" Math is hard. But you know what can help? Our sponsor, ________.",2022-09-15T01:24:09Z
Ugyq6HpAfcbltrBqh2l4AaABAg,@Habit7,What ethnicity is Ben?,2022-09-15T01:20:12Z
UgwOfyzEFw-_1m3pdsN4AaABAg,@brudaberguz,I feel attacked by that Daniel Ricciardo reference as an Australian XD,2022-09-15T01:14:31Z
Ugy_IAmyo8rat1cHoiB4AaABAg,@greenyoshi888,"I think the best move for Sam would probably be to just go straight back to Lille, as it is 5 words in the right direction, and he could probably assume that the chasers are long gone from Lille.",2022-09-15T01:02:30Z
Ugy_GRk--MQkS6gWbol4AaABAg,@jzformulaone,5:14 LMAO OUT OF POCKET,2022-09-15T00:47:40Z
UgxVBwK46Y7CiZhZglR4AaABAg,@robynuwu1631,"Brutal burn on Daniel Ricciardo, harsh",2022-09-15T00:45:26Z
UgwAeqboGDdgLNowAMJ4AaABAg,@nmi5,ayyy sam is a mclaren fan,2022-09-15T00:40:06Z
UgynTtfqou8BqJPhaSF4AaABAg,@Cypress_tuff418,I've go to stop reading the comments before the video ends because of spoilers 😅,2022-09-15T00:31:28Z
Ugzfzfcwq-6U4tRP98F4AaABAg,@Sephiths,Can't say I've been hunted before. Totally would be down.,2022-09-15T00:29:34Z
Ugwv4m5EaHixlnUK1vR4AaABAg,@iliapahalko512,that Danny Ric roast tho,2022-09-15T00:29:16Z
Ugw-k1S6Zt8rJUsmaat4AaABAg,@Annoo18,"As a French, I'm so happy you decided to do this series starting there !!",2022-09-15T00:27:02Z
UgzFoKIsIrR-m30SQE54AaABAg,@JoshMarsh2,SAM YOU CANT DO DANIEL DIRTY LIKE THAT!!!,2022-09-15T00:18:23Z
UgyjEeJNOJTtcAd4k614AaABAg,@ryanb9428,YES,2022-09-15T00:11:08Z
UgxkGv6QugY_-mquJKV4AaABAg,@kingcaique,Do any of them know any other languages?,2022-09-15T00:09:37Z
UgygOX86rkG28XoGWPZ4AaABAg,@bingbangbong5055,"Trying to work out from that last shot if Sam is really tall, Ben is really small, or if Sam is standing on a box for some reason",2022-09-15T00:01:00Z
UgyxI4tm-wVfdWtrt-N4AaABAg,@salutemorphosis,🧐,2022-09-15T00:00:42Z
UgwyiKFa-35-U69ecdd4AaABAg,@FensBRL,This is such an amazing and creative concept! Props to you guys 🔥,2022-09-14T23:53:38Z
UgwX90BLoSjGMWfv-Bx4AaABAg,@luca_fiorini,"Comment for the yt algorithm, great series I hope it gets found by more people",2022-09-14T23:52:08Z
UgwnUfsedlFKIuC0iNR4AaABAg,@coltonberger1807,poor Danny rich :(,2022-09-14T23:50:07Z
UgzGUEuCZgaXkznWcY14AaABAg,@Dan-tw5qb,I recently sat and had a beer exactly where Sam sat except I hid mine behind my bag because I didn't know if it was legal or not,2022-09-14T23:47:26Z
UgzFHjTU-sew1EDGbBh4AaABAg,@daniarobinson6590,Yes I have been waiting for more jet lag the game!!!!,2022-09-14T23:45:49Z
UgzBP2f5Dq_sLrFGpbB4AaABAg,@mariov5035,Please let me be on your show.,2022-09-14T23:39:38Z
UgzfaqlB1P3oUV2bxo14AaABAg,@inposabi6200,"I love the Danny Ric reference, so fitting",2022-09-14T23:35:35Z
UgzNa8Y4oo7SU1anS6B4AaABAg,@Rohit-nd6ie,aw nah that danny ric reference was so outta pocket lmaoooo,2022-09-14T23:25:28Z
Ugy5XgDKoPquS6wLPuh4AaABAg,@aidan1,I'll say this again - I would subscribe to Nebula if **every** episode of Jet Lag was already up on there,2022-09-14T23:15:50Z
UgxjMP7ojhEf0gdhxzh4AaABAg,@jfjdjdkd3529,Can you guys make an f1 related video,2022-09-14T23:14:32Z
Ugxhkk8htKvI13nS11J4AaABAg,@facumorazzani8231,HAHAHAHA danyric ref got me completely out of guard,2022-09-14T23:10:22Z
UgwjohIe2ejIHs74DcZ4AaABAg,@KaiBurley,Let's go more jet lag,2022-09-14T23:08:25Z
UgzIXEqdibv6HNP6iJV4AaABAg,@Crayon_Cruncher,FINALLY IVE BEEN WAITING,2022-09-14T23:08:07Z
UgzCPITaKoUcoDWQAY14AaABAg,@growingleo19,Ayyy I got that danny ric reference!,2022-09-14T23:06:58Z
UgwNRciZh-oa7QwiBSp4AaABAg,@beneidem369,Lmao at the sneeze to end the video!,2022-09-14T22:57:33Z
UgyJUrsLgchU50IlW2J4AaABAg,@slothofspeed260,how has this not blown up yet?,2022-09-14T22:54:41Z
UgwOyVjBO8OZ68tOSpp4AaABAg,@jamietown8002,"NEW SEASON!,!",2022-09-14T22:46:21Z
UgylZVsoH0usx-aB1954AaABAg,@InOtherNews1,"I just wanted to say that I really appreciate the effort you guys put in for the subtitles. Color-coding, position shifts to not block content - incredible!",2022-09-14T22:41:56Z
Ugy067zbwok2LO_6We14AaABAg,@andrewrockwell1282,I saw this dropped so I hopped on Nebula to watch the next episode!,2022-09-14T22:33:14Z
Ugw6haOF-d16RGQUEWJ4AaABAg,@brynwright8654,God I love these videos,2022-09-14T22:32:53Z
UgzvUZNJya2y-y4ycfx4AaABAg,@3Speedboy,You didn't have to do Danny Ric like that,2022-09-14T22:31:21Z
UgwnmxBEvCEbX6eJhup4AaABAg,@aligallaton3978,"""I've been navigating by cardinal directions... and vibes""
Yep, feel that man",2022-09-14T22:28:10Z
